primaryImage,Medium
https://images.metmuseum.org/CRDImages/as/original/DP124211.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP123600.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP145700.jpg,Diptych of woodblock prints; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP136887.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP114869.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP114870.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP114871.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP114872.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP114873.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP114162.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP114874.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP114875.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP114876.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP114918.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP114892.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP114893.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP142127.jpg,One sheet of a triptych of woodblock prints; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP130193.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP142130.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP130259.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP130260.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP130263.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP130264.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP130265.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP130280.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP130281.jpg,One sheet of a triptych of woodblock prints; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP145670.jpg,Diptych of woodblock prints; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP145671.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP130310.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP130311.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP130312.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP130313.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP130315.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP130316.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP130317.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP130318.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP130319.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP130298.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP130299.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP119501.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP121341.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP121349.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP119511.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP144650.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP119513.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP144651.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP144652.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP144653.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP123252.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP120473.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP121469.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP121470.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP120449.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP122126.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP122127.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP122129.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP122130.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP122131.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP122132.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP123260.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP123262.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP123263.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP123264.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP123208.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP123209.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP123211.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP121355.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP123213.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP123214.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP123216.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP123217.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP120450.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP120451.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP120452.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP120453.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP120454.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP120477.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP123265.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP146826.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP120500.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP120478.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP121473.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP121474.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP121475.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP121477.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP121554.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP121555.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP123623.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP120479.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP120480.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP120481.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP121478.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP121479.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP123601.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP121481.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP120455.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP121482.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP148851.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP136915.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP136916.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP136917.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP136918.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP136919.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP136920.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP136921.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP136923.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP136947.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP137001.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP137002.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP137003.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP137004.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP137005.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP145701.jpg,Triptych of woodblock prints; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP135512.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP135513.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP135514.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP148853.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP141299.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP141367.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP141301.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP142168.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP135515.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP123722.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP123723.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP119534.jpg,Diptych of woodblock prints; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP119535.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP119516.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP119521.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP119522.jpg,Woodblock print; ink and color on paper
